CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
3146,.448698955,56098.75696,Lean Republican,Very good,Very good,Very good,Very good,Excellent,Completely,Rarely,Moderate,4,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Almost never,Very often,Very often,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Better,Average,Somewhat agree,Somewhat better,Very happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No, , , , , , , , ,Yes, , , , , , ,No,Yes,Yes,No,Yes,Occasionally,Only a few,No,No,No,"No, I receive no pay",Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No, , , , ,Provider decided, ,Provider decided,Provider decided, ,Both, , ,Yes,Yes,No,Yes,Yes,No,No,Disagree,Agree,Disagree,Strongly disagree,7/27/2020 0:11:15,7/27/2020 11:45:15,23,Phone interview,English,Phone interview (not online),Male,60+,65-74,Some college,Married,Not working - retired,South,West South Central,Non-Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,"Have cellphone, but mostly use landline",5,0,0,0,0,5,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,Other,65 or older,not a hotspot
1634,1.115387116,139451.6971,Strong Democrat,Fair,Good,Very good,Fair,Fair,Completely,Often,Moderate,6,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Fairly often,Sometimes,Almost never,Very often,Sometimes,Often,Rarely,Not at all satisfied,Worse,Below average,Neither agree nor disagree,Much worse,Not too happy,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No, , , ,Yes,Yes,Yes, ,No, ,Yes, , , , ,Yes,Yes,Yes,No,No,Most of the time,None,Yes,Yes,Yes,"No, I receive no pay",Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No, , , , , , , , ,Both,I decided, , ,Yes,Yes,No,No,Yes,No,Yes,Agree,Strongly agree,Neither agree nor disagree,Agree,7/22/2020 13:45:12,7/22/2020 13:56:31,11,Web Interview,English,Smartphone,Female,45-59,45-54,Some college,Separated,Working - as a paid employee,South,West South Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,0,1,1,5,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Not married,Hispanic,40 to 59,not a hotspot
3559,.490810189,61363.73002,Strong Republican,Very good,Good,Excellent,Very good,Excellent,Completely,Never,None,6,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Never,Very often,Very often,Never,Never,Never,Never,More or less satisfied,Stayed the same,Above average,Somewhat agree,Much worse,Pretty happy,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No, , , , , ,Yes, , ,Yes, , , , , , ,No,No,Yes,No,No,Often,None,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No, , , , , , , , ,Provider decided, , , ,Yes,No,No,No,No,No,No,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,7/22/2020 15:20:54,7/22/2020 15:32:43,12,Web Interview,English,Desktop,Male,60+,65-74,Some college,Married,Working - self-employed,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",65 or older,not a hotspot
2677,.573519732,71704.52191,Strong Democrat,Good,Fair,Good,Good,Good,Mostly,Rarely,Mild,5,No,No,No,No,Yes,No,No,No,No,No,Almost never,Sometimes,Sometimes,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Stayed the same,Average,Somewhat agree,Much better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,Yes,No,No,No,Occasionally,Only a few,No,No,No,DON'T KNOW,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Agree,8/3/2020 16:19:02,8/3/2020 16:47:47,30,Phone interview,English,Phone interview (not online),Male,60+,65-74,Some college,Divorced,Not working - disabled,South,West South Central,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$10,000 to under $20,000",Some college,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",65 or older,not a hotspot
1275,1.312896131,164145.3366,Lean Democrat,Good,Good,Good,Fair,Good,Completely,Rarely,Mild,2,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Rarely,Not at all satisfied,Worse,Below average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No, , ,No, ,Yes,No, ,No, , , , , ,No, ,No,No,Yes,No,Yes,Often,None,No,No,Yes,"No, I receive no pay",Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,Yes,No,No,No,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,7/22/2020 19:11:30,7/22/2020 19:26:04,15,Web Interview,English,Smartphone,Female,18-29,25-34,BA or above,Never married,Not working - looking for work,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Not married,"African American, non-Hispanic",18 to 29,not a hotspot
738,1.17748616,147215.6536,Strong Democrat,Excellent,Very good,Very good,Good,Good,Not at all,Never,Mild,5,No,No,No,No,No,No,No,No,No,No,Never,Never,Very often,Never,Never,Never,Never,Satisfied,Stayed the same,Average,Strongly disagree,About the same,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,No,No,No,No,Never,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,No,No,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,8/3/2020 0:17:05,8/6/2020 11:08:46,20,Phone interview,English,Phone interview (not online),Male,60+,75+,HS graduate or equivalent,Married,Not working - retired,South,West South Central,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,Landline telephone only,2,0,0,0,0,2,"$100,000 to under $150,000",High school diploma or less,"$100,000 or more",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,not a hotspot
1623,1.113254121,139185.0186,Lean Democrat,Good,Fair,Poor,Fair,Fair,Moderately,Always,Very severe,7,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Sometimes,Fairly often,Fairly often,Fairly often,Sometimes,Often,Often,More or less satisfied,Worse,Average,Somewhat disagree,About the same,Not too happy,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,SKIPPED ON WEB,Yes,No,No, , , , , ,No,Yes, , ,Yes, , ,Yes,Yes,Yes,Yes,Yes,Yes,Rarely,Some,No,No,No,"Yes, I receive partial pay",No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,I decided,I decided,I decided,I decided,I decided,I decided, ,I decided,I decided,Both,Both,I decided,Yes,Yes,Yes,Yes,No,Yes,Yes,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly agree,7/22/2020 21:54:26,7/22/2020 22:00:37,6,Web Interview,English,Smartphone,Female,30-44,25-34,HS graduate or equivalent,Never married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Employed,Not married,Hispanic,30 to 39,not a hotspot
3009,3.560142074,445108.1127,Don't Lean/Independent/None,Very good,Very good,Excellent,Very good,Very good,Completely,Never,None,0 - No pain,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Never,Very often,Very often,Never,Never,Sometimes,Never,More or less satisfied,Stayed the same,Below average,Somewhat disagree,Somewhat better,Very happy,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes, , , , , , , , , , , , , , ,No,Yes,Yes,No,No,Occasionally,Some,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Neither agree nor disagree,8/5/2020 0:15:19,8/7/2020 14:58:11,24,Phone interview,English,Phone interview (not online),Female,60+,75+,No HS diploma,Widowed,Not working - retired,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Landline telephone only,1,0,0,0,0,1,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,not a hotspot
2526,.795745284,99488.35591,Strong Republican,Very good,Good,Very good,Good,Good,Moderately,Often,Moderate,5,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Almost never,Fairly often,Sometimes,Almost never,Often,Often,Often,Satisfied,Stayed the same,Below average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes, , , , , ,Yes,Yes, ,Yes,Yes, , ,Yes, ,Yes,Yes,No,Yes,No,No,Most of the time,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,7/22/2020 15:44:17,7/22/2020 15:56:35,13,Web Interview,English,Desktop,Male,60+,65-74,Some college,Divorced,Not working - retired,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,not a hotspot
1074,1.973085864,246685.8083,Moderate Republican,Very good,Very good,Very good,Good,Very good,Completely,Rarely,Mild,1,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Almost never,Fairly often,Fairly often,Almost never,Sometimes,Sometimes,Rarely,Satisfied,Stayed the same,Average,Somewhat agree,About the same,Pretty happy,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No, , , , ,No, , , , , , , , , , ,Yes,No,Yes,No,No,Occasionally,None,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,7/26/2020 18:20:54,7/26/2020 18:28:42,8,Web Interview,English,Smartphone,Male,18-29,25-34,BA or above,Divorced,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",18 to 29,not a hotspot
3434,.564535949,70581.32112,Lean Republican,Very good,Very good,Very good,Very good,Very good,Mostly,Rarely,Mild,3,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Fairly often,Fairly often,Fairly often,Almost never,Rarely,Never,Rarely,More or less satisfied,Better,Average,Somewhat disagree,About the same,Very happy,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No, , , , ,No,No,No, ,No, , , , , , ,Yes,Yes,Yes,No,No,Often,Some,Yes,Yes,Yes,"No, I receive no pay",Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No, , , ,Provider decided, ,Provider decided, , , , , , ,No,No,No,No,No,No,No,Agree,Agree,Agree,Agree,7/27/2020 18:08:47,7/27/2020 18:18:04,9,Web Interview,English,Desktop,Female,18-29,25-34,BA or above,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",4,0,0,0,0,4,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",18 to 29,not a hotspot
997,.57283612,71619.05311,Lean Republican,Very good,Very good,Very good,Good,Fair,Completely,Rarely,Mild,0 - No pain,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Almost never,Fairly often,Fairly often,Never,Rarely,Rarely,Never,More or less satisfied,Better,Above average,Strongly agree,Somewhat better,Very happy,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No, , , , ,No,No,No, ,Yes, , , , , , ,Yes,No,Yes,No,No,Occasionally,Some,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No, , , ,Provider decided, , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Neither agree nor disagree,Agree,Disagree,7/23/2020 9:18:00,7/23/2020 9:30:36,13,Web Interview,English,Smartphone,Female,30-44,25-34,BA or above,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,3,0,1,0,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,not a hotspot
1543,3.031839214,379056.8473,Moderate Democrat,Very good,Very good,Very good,Very good,Good,Completely,Never,Mild,2,Yes,No,Yes,No,Yes,No,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Never,Never,Sometimes,Never,Never,Never,Rarely,More or less satisfied,Stayed the same,Average,Somewhat agree,Somewhat better,Not too happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,No,Yes,No,Yes,Often,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,SKIPPED ON WEB,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No, , , ,Provider decided,Provider decided, , , , , , , ,SKIPPED ON WEB,Yes,No,Yes,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Strongly agree,Strongly agree,Strongly agree,Strongly agree,7/22/2020 17:02:17,7/22/2020 17:22:49,21,Web Interview,English,Desktop,Female,60+,75+,No HS diploma,Married,Not working - retired,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"African American, non-Hispanic",65 or older,not a hotspot
3417,.867895312,108508.9404,Moderate Democrat,Good,Very good,Very good,Good,Very good,Completely,Never,Mild,3,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Sometimes,Fairly often,Sometimes,Never,Rarely,Rarely,Sometimes,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No, , , , , ,No,No, , , , , , , , ,No,Yes,Yes,No,No,Often,Some,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Strongly agree,Agree,Agree,Disagree,7/23/2020 19:03:08,7/23/2020 19:17:33,15,Web Interview,English,Desktop,Male,45-59,55-64,BA or above,Married,Not working - retired,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
2479,2.370741811,296402.8938,Moderate Democrat,Good,Good,Good,Fair,Fair,Mostly,Rarely,Mild,1,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Almost never,Fairly often,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Satisfied,Better,Above average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes, , , , , , , , , ,I decided,I decided,I decided,Yes,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Agree,7/23/2020 18:21:25,7/23/2020 18:34:46,14,Web Interview,English,Desktop,Female,60+,75+,BA or above,Married,Not working - retired,South,West South Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,not a hotspot
3016,1.498836606,187392.615,Lean Republican,Fair,Poor,Fair,Very good,Very good,Moderately,Sometimes,Severe,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very often,More or less satisfied,Better,Below average,Strongly disagree,No children,Pretty happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No, ,Yes,Yes,No,Yes,Yes, ,Yes, ,No, ,No, , ,No,No,Yes,SKIPPED ON WEB,Yes,Often,Only a few,No,No,Yes,"Yes, I use paid leave",No,Yes,No,SKIPPED ON WEB,No,SKIPPED ON WEB,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No, , , ,I decided, , , ,I decided,I decided,Provider decided,I decided, ,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,7/23/2020 8:14:55,7/23/2020 8:33:12,18,Web Interview,English,Desktop,Male,30-44,25-34,Some college,Married,Working - as a paid employee,South,West South Central,Non-Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Married/co-habitating,Hispanic,30 to 39,not a hotspot
2720,1.238518005,154846.1831,Strong Republican,Poor,Poor,Poor,Poor,Poor,Moderately,Often,Moderate,6,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Fairly often,Sometimes,Fairly often,Fairly often,Rarely,Sometimes,Sometimes,Not at all satisfied,Worse,Far below average,Somewhat disagree,Somewhat better,Not too happy,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes, , ,Yes,Yes,No,Yes,No, ,SKIPPED ON WEB,SKIPPED ON WEB, , , , ,Yes,Yes,Yes,Yes,No,Yes,Most of the time,None,No,Yes,No,"No, I receive no pay",No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes, , , ,Provider decided,Provider decided,Provider decided, ,Provider decided, ,Provider decided,Provider decided,Provider decided,No,Yes,No,Yes,No,No,Yes,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,7/30/2020 1:27:48,7/30/2020 1:41:33,14,Web Interview,English,Desktop,Male,45-59,55-64,BA or above,Living with partner,Not working - retired,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$20,000 to under $30,000",Bachelors degree or more,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
